description,statusesCount,followersCount,favoritesCount,friendsCount,url,name,created,protected,verified,screenName,location,lang,id,listedCount,followRequestSent,profileImageUrl
"Ì†ºÌ∑µÌ†ºÌ∑± Ps 33.5 
Si vis pacem para bellum! 
Kt√≥≈º jak B√≥g! Ì†ΩÌµÜ

Gardzƒô k≈Çamstwem i tch√≥rzostwem. 
Czasu pragnƒô i spokoju serca...
Ut ameris, amabilis esto
Walka trwa",31106,3599,58702,1632,https://t.co/PlAlCV8IxP,≈öwierzynka ŸÜ Ì†ºÌ∑µÌ†ºÌ∑±,2016-04-12T17:03:44Z,FALSE,FALSE,MSwierzynka,Centrum Polski,pl,719934035288530944,14,FALSE,http://pbs.twimg.com/profile_images/890286397130772481/wPownHUn_normal.jpg
,2270,16,3136,81,NA,Radek Bradek,2012-04-05T11:22:26Z,FALSE,FALSE,bradek9,"Nowy SƒÖcz, Polska",pl,545893210,4,FALSE,http://pbs.twimg.com/profile_images/851794455950708736/RQXV1p05_normal.jpg
Szejk,651,13,726,222,NA,pablo_amable,2007-12-03T09:34:07Z,FALSE,FALSE,pablo_amable,"Warszawa, Polska",en,10806312,0,FALSE,http://pbs.twimg.com/profile_images/726503406362329088/CrDRkrW1_normal.jpg
ART.   malarstwo  ..ART  PAINTING    RT.nie oznacza poparcia,21373,4727,12722,4677,NA,wojciech ≈õwiƒôdrych,2015-02-12T10:39:04Z,FALSE,FALSE,ketjowsw,,pl,3032387464,37,FALSE,http://pbs.twimg.com/profile_images/567619152236392448/P6SL8rCy_normal.jpeg
Ì†ºÌø≥Ô∏è‚ÄçÌ†ºÌºàshe/her|bisexual|21|PolandÌ†ºÌø≥Ô∏è‚ÄçÌ†ºÌºà,1100,37,3518,160,https://t.co/wsuLvBMWXI,Gabriela S.,2012-08-12T18:01:55Z,FALSE,FALSE,NamisaKuroitori,"Dziechciniec, Polska ",pl,753527089,1,FALSE,http://pbs.twimg.com/profile_images/885423320341946368/pgL2Yyk4_normal.jpg
"Programista PHP, webdeveloper. Profil prywatny - osobiste poglƒÖdy i opinie, tu g≈Ç√≥wnie polityczne. Ì†ºÌ∑µÌ†ºÌ∑± Ì†ºÌ∑™Ì†ºÌ∑∫",896,34,2990,314,https://t.co/ySE3DHZShk,Arkadiusz Waluk,2015-11-14T21:18:23Z,FALSE,FALSE,ArkadiuszWaluk,"Koszalin, Polska",pl,4189209382,0,FALSE,http://pbs.twimg.com/profile_images/665640924723179524/JLPi1n3U_normal.jpg
Na TT od grudzie≈Ñ 2015,19054,1949,34174,1541,NA,Krystyna Kubik,2015-11-26T19:34:19Z,FALSE,FALSE,JagodkaKubik,,pl,4288542160,18,FALSE,http://pbs.twimg.com/profile_images/873146754094551040/ep7NuX7y_normal.jpg
,18846,1081,40097,1361,NA,Piozar74,2015-09-11T13:09:21Z,FALSE,FALSE,piozar74,,pl,3620598437,9,FALSE,http://pbs.twimg.com/profile_images/828866408717094912/rA73T7d9_normal.jpg
"Oficjalny profil Andrzeja Milewskiego, rysownika ""Gwiazdy ≈ömierci"", czyli ""Gazety Wyborczej"". Rysunki z autografem: https://t.co/uYCTGUaAhW",2404,18768,8760,189,NA,AndrzejRysuje,2013-12-09T14:38:36Z,FALSE,FALSE,AndrzejRysuje,,pl,2237744636,88,FALSE,http://pbs.twimg.com/profile_images/740544658401579009/VPj4bP0I_normal.jpg
,1942,132,1659,751,NA,Bartek Osa Osi≈Ñski,2015-08-06T16:29:18Z,FALSE,FALSE,osa_osinski,"Warszawa, Polska",pl,3405795255,4,FALSE,http://pbs.twimg.com/profile_images/805662932352831488/k-onx5g9_normal.jpg
,15249,29,2021,27,NA,Ewa Skrƒôt,2015-04-12T17:47:01Z,FALSE,FALSE,EwaSkret,,pl,3160660127,30,FALSE,http://pbs.twimg.com/profile_images/625606963385270272/lrDa4oUd_normal.jpg
"Queer vegan djigit. Freelancer. Nationalism, gender, sexuality, democracy and soc & economic justice, fringe & grassroots - FSU / CEE. ·É®·Éù·Éó·Éê ·ÉÆ·Éò·Éú·É©·Éê",17112,3306,7975,1893,https://t.co/TrHiNMZv7V,Shota Kincha,2010-09-25T16:28:04Z,FALSE,FALSE,shotakincha,"Tbilisi, Georgia",en,195031314,116,FALSE,http://pbs.twimg.com/profile_images/894983019165085696/swBlzmBk_normal.jpg
030515 Ì†ΩÌ≤ò 041015 Ì†ΩÌ≤ò 110616 Ì†ΩÌ≤ò 230417,12132,113,16727,92,NA,Roksana,2015-10-28T12:19:29Z,FALSE,FALSE,roksana_vive,,pl,4060466115,7,FALSE,http://pbs.twimg.com/profile_images/865556341879742466/ZK0sOSZQ_normal.jpg
Cz≈Çowiek... Tarot te≈º :-D,198,5,499,38,NA,Amanda Gw√≥≈∫d≈∫,2014-09-24T19:52:58Z,FALSE,FALSE,babayaga1313,"Warszawa, Polska",pl,2782767041,0,FALSE,http://pbs.twimg.com/profile_images/837390844252545026/38UEp2tm_normal.jpg
Katoliczka. ≈öwiatowiec. Architekt. Sztuki piƒôkne. Niewyobra≈ºalnie ciekawa wszystkiego. England Poland,123839,9392,245145,796,NA,Anna Beauchamp,2010-10-24T16:29:33Z,FALSE,FALSE,Zabiegana,Od zawsze w Europie,en,207140780,105,FALSE,http://pbs.twimg.com/profile_images/811588802938544128/GwDh32OR_normal.jpg
"Kwa, Kwa",10128,303,36104,528,NA,Marcin K,2013-05-07T18:13:04Z,FALSE,FALSE,AxelF_pl,,pl,1410859854,37,FALSE,http://pbs.twimg.com/profile_images/3627535907/41b414b66b577e2e9ce8401e534c18fe_normal.jpeg
Mi≈Ço≈õnik japo≈Ñskich sztuk walk. Posiadacz czarnego pasa w karate. Za≈Ço≈ºyciel i prezes Klubu Karate Tengu!,904,42,795,42,http://t.co/slcz0XPPnm,Adam Milczarek,2013-01-05T13:01:04Z,FALSE,FALSE,Adam_Milczarek,Polska,pl,1062954998,7,FALSE,http://pbs.twimg.com/profile_images/868148003122688001/81VPcT7J_normal.jpg
Trying to establish voice contact... please yell into keyboard.,3954,63,502,137,NA,petrOlly,2010-08-17T08:20:27Z,FALSE,FALSE,aleks1096,Earth,en,179435980,9,FALSE,http://pbs.twimg.com/profile_images/1746235523/petrolly-crystal_ball_s_normal.png
I am a cat. I am watching RussianÌ†ºÌ∑∑Ì†ºÌ∑∫ invasion of UkraineÌ†ºÌ∑∫Ì†ºÌ∑¶ (and others.)Ôºè „Ç¶„ÇØ„É©„Ç§„ÉäÊÉÖÂã¢„Å™„Å©„Çí„Ç¶„Ç©„ÉÉ„ÉÅ„Åó„Å¶„ÅÑ„Åæ„ÅôÔºà ï‚Ä¢·¥•‚Ä¢ î„ÅÆË°åÂãï„ÅåÈöõÈôê„Å™„ÅèÊã°Â§ß„Åó„Åü„Åõ„ÅÑ„ÅßË¶≥ÂØüÁØÑÂõ≤Â∫É„ÇÅÔºâ,158326,473,16256,402,https://t.co/jDPFJqkTJ7,Eleni / „Ç®„É¨„Éã,2016-04-10T15:52:35Z,FALSE,FALSE,EleniNumber5,Tokyo,ja,719191354509688832,166,FALSE,http://pbs.twimg.com/profile_images/753917274650648577/2XBsqoqG_normal.jpg
"Jestem libera≈Çem, kt√≥ry jest przeciwnikiem sojuszu prawicowym, mam tu na my≈õli PIS i jego marionetki, takie jak Pawe≈Ç Kukiz,Janusz Korwin-Mikke i Magda Og√≥rek.",225,36,189,184,NA,Patryk Szczƒôsny,2017-01-19T00:11:37Z,FALSE,FALSE,PatrykSzczesny4,≈ªary,pl,821872704978554880,0,FALSE,http://pbs.twimg.com/profile_images/821886323028033536/lZqmiPe6_normal.jpg
"Mi≈Ço≈õniczka sztuki dla wszystkich,historii bez ≈õcis≈Çych dat oraz natury w ka≈ºdej postaci dzikiej i udomowionej.≈ªyj i daj ≈ªyƒá innym .",55,0,111,42,NA,Katarzyna ≈ªy≈Ça,2014-08-16T12:14:21Z,FALSE,FALSE,kasiazyla1,"Warszawa, Polska",pl,2737079466,0,FALSE,http://pbs.twimg.com/profile_images/782952162041139200/4MMdi9-1_normal.jpg
,590,423,383,1852,NA,Julia Jab≈Ço≈Ñska,2017-03-22T22:44:00Z,FALSE,FALSE,JuliaJab15,,pl,844681091717959680,0,FALSE,http://pbs.twimg.com/profile_images/844681362980397056/XPfVOzDa_normal.jpg
Manipulatorzy z GW nie zmogli.,48691,382,411,464,NA,Andrzej Dƒôbski,2015-06-03T11:56:53Z,FALSE,FALSE,diandej,,pl,3235067689,19,FALSE,http://pbs.twimg.com/profile_images/852948842655952896/aw-YRuYq_normal.jpg
#prawo #je≈º #rock&roll,26,3,55,70,NA,Jagienka Smura,2016-03-05T23:07:28Z,FALSE,FALSE,jagusia712,"Pozna≈Ñ, Polska",pl,706254832563261440,0,FALSE,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
"S≈Çuchaƒá w pe≈Çnym s≈Ço≈Ñcu, jak pulsuje Ziemia; uspokoiƒá swoje serce i niczego ju≈º nie zmieniaƒá :)",23383,172,13970,495,NA,S≈Çawomir Dusza,2012-10-12T09:09:53Z,FALSE,FALSE,DuszaSlawomir,,pl,875246335,8,FALSE,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Ciemnogr√≥d i ≈õredniowiecze... tak m√≥wiƒÖ...,40522,1418,24418,528,NA,Dyapanazy Nibek,2015-07-09T18:21:16Z,FALSE,FALSE,DNibek,,pl,3368064857,16,FALSE,http://pbs.twimg.com/profile_images/892467320060350464/yr4hfF1y_normal.jpg
Ja z tych prawych... Tak tylko nienawistnie obserwuje;-),10098,157,20426,357,NA,Marcin Burzy≈Ñski,2015-12-28T23:16:48Z,FALSE,FALSE,marcino001,"Mazowieckie, Polska",pl,4637011605,10,FALSE,http://pbs.twimg.com/profile_images/836930114151723008/Cr-6WQdH_normal.jpg
"Pose≈Ç na Sejm I,V,VI kadencji, pose≈Ç do PE VII kadencji. Szef Komisji Spraw Zagranicznych Sejmu V kadencji. Komisarz Regionu ≈öwiƒôtokrzyskiego PO",25464,22028,17329,973,https://t.co/q3e22YIPsg,Pawe≈Ç Zalewski,2012-03-13T10:05:25Z,FALSE,TRUE,ZalewskiPawel,"Polska, #UE",pl,523090325,184,FALSE,http://pbs.twimg.com/profile_images/1893677883/Twitter_normal.JPG
"Ì†ºÌ∑µÌ†ºÌ∑±M≈Çody politolog (studia wschodnioeuropejskie) i rusycysta. Zainteresowania: polityka, Europa wschodnia, Kaukaz,  Ba≈Çkany, historia, literatura, filozofia",529,22,3182,336,NA,Tomasz Piwowarski,2014-11-20T18:45:51Z,FALSE,FALSE,Piwowarski_T,"Lublin, Zdu≈Ñska Wola",pl,2885926599,0,FALSE,http://pbs.twimg.com/profile_images/889163266206961664/q_7v7YtR_normal.jpg
18|drajwer|polish music|alone|keep calm & be happy shiny people|300315‚Ä¢081115‚Ä¢190915‚Ä¢201115‚Ä¢030216‚Ä¢060415‚Ä¢020516‚Ä¢090516‚Ä¢180616‚Ä¢100617‚Ä¢290717,38605,815,5079,1504,NA,diler dro≈ºd≈º√≥wek,2012-07-21T08:01:23Z,FALSE,FALSE,xiedzuniu,,pl,708601872,4,FALSE,http://pbs.twimg.com/profile_images/892408993418752001/xoBikStz_normal.jpg
"Pot≈Çuczony ≈ºyciowo, ale jeszcze niedobity optymista. Nieco przera≈ºony stanem debaty publicznej w Polsce. Lubiƒô jak ludziom dobrze siƒô wiedzie.",39524,1008,17476,2344,http://t.co/zFt04YLiOq,Ludwik Olczyk,2012-11-28T16:53:56Z,FALSE,FALSE,LudwikOlczyk,"≈Å√≥d≈∫, Rzeczypospolita Polska",pl,976527853,23,FALSE,http://pbs.twimg.com/profile_images/625966270714912768/fRF-kaHV_normal.jpg
,35484,588,51316,871,NA,robert_chicago,2015-08-10T17:04:11Z,FALSE,FALSE,robert_konserwa,"Evanston, IL",pl,3311674736,19,FALSE,http://pbs.twimg.com/profile_images/830324454328778754/Kkqmp6iI_normal.jpg
"Starszy ChorƒÖ≈ºy zawsze zdƒÖ≈ºyÌ†ΩÌ∏é
Tylko Prawa strona
niepoprawneradio.pl
polskaniepodlegla.pl
tysol.pl",27456,2417,32192,3264,NA,Pernambuco777,2016-09-13T20:00:01Z,FALSE,FALSE,Pernambuco777,"Pernambuco, Brasil",pl,775786129408847873,7,FALSE,http://pbs.twimg.com/profile_images/788271979115769856/_dzjyEL-_normal.jpg
''Only the unloved hate - the unloved and the unnatural!'' - Chaplin,68908,881,27484,1071,https://t.co/9FieDyiBAS,Heisse Duensch,2011-10-12T21:24:15Z,FALSE,FALSE,Heisse13,http://t.co/Y9GoRXq8rb,en-gb,389701913,65,FALSE,http://pbs.twimg.com/profile_images/502487842941960192/RXtYDfcX_normal.jpeg
Manager firmy medycznej,971,145,10224,657,NA,Gosia Stƒôpniewska,2012-03-04T13:49:00Z,FALSE,FALSE,sosenka2012,Polska,pl,514360451,1,FALSE,http://pbs.twimg.com/profile_images/767034837484142592/VjLhlbCp_normal.jpg
"There's no try. Just do. Or do not. Tutaj prywatnie. Private opinions only.
RT ‚â† endorsement",59294,5897,6487,2717,NA,Pawe≈Ç Burdzy,2010-09-29T19:28:04Z,FALSE,FALSE,pburdzy,God's Country,en,196724330,115,FALSE,http://pbs.twimg.com/profile_images/615505414629658625/Rj9HQncg_normal.jpg
Bloger katolicki. Zapraszam na @e_ffatha oraz https://t.co/6QQEBSM3pG bilijny profil: @bog_nie_umarl. newsletter: https://t.co/relXyBSirM #ProLife,130,25,62,348,https://t.co/GQ9H0sY0mQ,Adam Stelmaszewski,2012-12-30T17:33:46Z,FALSE,FALSE,AWStel,Poland,pl,1048404270,0,FALSE,http://pbs.twimg.com/profile_images/887991853001428992/q3Z3MPK__normal.jpg
Zdecydowanie 2 Sort!!!. Kibic Wis≈Çy Krak√≥w od 1978. Manchester C. i Real M.,9139,292,8268,543,NA,JerzyKÌ†ºÌ∑µÌ†ºÌ∑±Ì†ºÌ∑™Ì†ºÌ∑∫,2015-07-07T06:25:43Z,FALSE,FALSE,jerzykolczak,"Jaworzno, Polska",pl,3363673431,3,FALSE,http://pbs.twimg.com/profile_images/848382520525762560/L0XFQPJs_normal.jpg
Gazeta.pl. Tu prywatnie,199,160,449,788,NA,michal fal,2011-06-07T14:32:03Z,FALSE,FALSE,michalfal,,en,312691938,1,FALSE,http://pbs.twimg.com/profile_images/3417982280/dfbd58d3489499501a84ff3e0f30c3ff_normal.jpeg
God never calls an ambulance.,2386,243,9586,610,https://t.co/MADn3UajqT,Eliza,2016-05-08T07:45:21Z,FALSE,FALSE,mis_elizeusza,Poland,pl,729215597804982272,1,FALSE,http://pbs.twimg.com/profile_images/793011533378940928/p_xqRO0L_normal.jpg
"Info from the UA regions occupied by Russia. Mostly translated tweets by residents of the Donbas.
Like = bookmark.
bitcoin:1HYfVNzGB28ikFRdvYiYjX264K4Ern6dQW",99610,7443,15944,1779,https://t.co/mcyWYXSwhe,English Lugansk,2015-01-10T11:35:43Z,FALSE,FALSE,loogunda,"#Lugansk, #Luhansk, #Donbas",en,2971201923,298,FALSE,http://pbs.twimg.com/profile_images/553880804208566272/WUrP4FBc_normal.jpeg
"Hmmm... na pewno jestem tym gorszego sortu :)
Zainteresowania bardzo szerokie :)",2495,134,4373,218,NA,Piotr P.,2016-12-16T19:37:42Z,FALSE,FALSE,PepeWawa52,"Warszawa, Polska",pl,809844973126512640,0,FALSE,http://pbs.twimg.com/profile_images/809857027430301697/TLx6UopY_normal.jpg
,254,11,266,49,NA,Maciek Zygmuntowski,2016-11-09T20:14:49Z,FALSE,FALSE,Maciek_2005,,pl,796445960826220544,0,FALSE,http://pbs.twimg.com/profile_images/800435323922747392/u0S77aGg_normal.jpg
Szukam patriot√≥w i katalogujƒô.,84,6,779,115,https://t.co/fV1ceOgbHy,Bibliotekarz,2016-09-14T07:29:37Z,FALSE,FALSE,MediaPatrioty,,pl,775959673035890688,0,FALSE,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
,1235,606,1032,4997,NA,Piotr Da≈Ñczak,2012-03-02T14:28:55Z,FALSE,FALSE,PiotrDaczak,Polska,pl,512007654,0,FALSE,http://pbs.twimg.com/profile_images/3329789291/ea8296e28f9610c201842170a8d47da0_normal.jpeg
Moherowy beret Ì†æÌ¥ûÌ†ºÌøª,3009,903,18130,2099,NA,Mona Bell,2014-12-02T20:11:23Z,FALSE,FALSE,mrspiwowarka,"≈ölƒÖskie, Polska",pl,2902782213,2,FALSE,http://pbs.twimg.com/profile_images/888032300117745664/Be_ipHbs_normal.jpg
journalist @pasazer Views private.,129,51,119,435,NA,Tomasz Sniedziewski,2014-03-09T07:06:57Z,FALSE,FALSE,TSniedziewski,,en,2380022263,1,FALSE,http://pbs.twimg.com/profile_images/442561122831331328/OJC-AjZR_normal.jpeg
,449,28,4842,189,NA,Luiza Rawska,2012-12-14T21:29:43Z,FALSE,FALSE,LuizaRawska,,pl,1012014451,0,FALSE,http://pbs.twimg.com/profile_images/895309460708753408/Kak8IDeU_normal.jpg
"z Ziemi Obiecanej - Reymonta (nie Wajdy).
Lubiƒô ≈ºoliborskiego Kota.                       AMAZING Syrian People  #Aleppo
                          Totus Tuus.",29731,2048,36676,1921,NA,anna maria Ì†ºÌ∑µÌ†ºÌ∑± ŸÜ,2015-12-17T15:50:23Z,FALSE,FALSE,annamariaableli,"≈Å√≥d≈∫, Polska",pl,4515276389,32,FALSE,http://pbs.twimg.com/profile_images/875361439443296258/hh9TE6P3_normal.jpg
,244,21,2307,137,NA,Richie Kwak,2016-01-19T22:45:05Z,FALSE,FALSE,richie8379,,pl,4827807099,0,FALSE,http://pbs.twimg.com/profile_images/892869827077058561/CMoJ0fSe_normal.jpg
,42,34,410,171,NA,Robert Surowiec,2017-05-12T13:18:14Z,FALSE,FALSE,RobertSurowiec,Gorz√≥w Wielkopolski ,pl,863020491942100992,0,FALSE,http://pbs.twimg.com/profile_images/863074865770885124/OS0crSJb_normal.jpg
"Stara maruda z poczuciem humoru Kiepskiego, zgry≈∫liwa pierdo≈Ça, Gda≈Ñszczanin od czas√≥w studenckich, czyli wiƒôkszo≈õƒá ≈ºycia.",70533,4133,15639,413,http://t.co/glHKi8iHqd,Tomek Jurkiewicz,2011-06-28T18:50:36Z,FALSE,FALSE,Szamotikon,Gdansk,pl,325706298,40,FALSE,http://pbs.twimg.com/profile_images/605435330418765825/8BeTmL2H_normal.jpg
,206,31,396,114,NA,Ewa ≈ªerebiec,2012-12-13T19:13:56Z,FALSE,FALSE,thegirldidit,,pl,1009526612,3,FALSE,http://pbs.twimg.com/profile_images/888428698520760320/5irJddZM_normal.jpg
Bo ≈ªycie to Cud,33041,3124,18324,3161,NA,Teresa Hrynkiewicz,2013-09-05T08:39:21Z,FALSE,FALSE,TEshry,,pl,1731323545,32,FALSE,http://pbs.twimg.com/profile_images/378800000516058589/d5238f33372e3b74d9f290e50993183b_normal.jpeg
"@selenagomez @carrieunderwood @4thImpactMusic @littlemix @OfficialCharice @taylorswift13           




|| support - @pisorgpl @andrzejduda @realdonaldtrump",35092,1274,30500,1971,https://t.co/GI9CFXNFSG,transfiguration,2010-01-06T16:37:24Z,FALSE,FALSE,MirandaMx3,Poland,en,102415927,19,FALSE,http://pbs.twimg.com/profile_images/849301006177456128/hBmwMbGa_normal.jpg
"M√≥j kraj, moja ojczyzna to Rzeczypospolita Polska
Dumna ≈ºona i matka
Wnuczka ≈ºo≈Çnierza AK",1226,65,2443,252,NA,kk,2016-05-19T21:13:34Z,FALSE,FALSE,81336f18ab08468,,pl,733405257934340096,0,FALSE,http://pbs.twimg.com/profile_images/890287475951849475/DJ8txD8Y_normal.jpg
( L ),743,42,998,137,NA,(L)ukasz S.,2016-07-04T16:27:57Z,FALSE,FALSE,stanczyk_l,"Fredrikstad, Norge",pl,750003223948394496,1,FALSE,http://pbs.twimg.com/profile_images/750118561574744064/JNXyvfrJ_normal.jpg
"PRAWA STRONA Ì†ºÌ∑µÌ†ºÌ∑±ZAWSZE. 
Na TT p√≥≈Ç ≈ºartem, p√≥≈Ç serioÌ†ΩÌ∏â",8455,739,31486,781,https://t.co/Kn1PDX4bFH,Asia,2016-12-19T10:58:35Z,FALSE,FALSE,czarnaaisha,,pl,810801497764229121,2,FALSE,http://pbs.twimg.com/profile_images/893929625520308224/ueNLXWnp_normal.jpg
"Skrytykujƒô i pochwalƒô. Szczƒô≈õliwy mƒÖ≈º, szczƒô≈õliwszy tata.",839,28,180,550,NA,Waldek Szuk,2017-02-22T10:28:29Z,FALSE,FALSE,SzukajWally,Polska,pl,834349131275591682,0,FALSE,http://pbs.twimg.com/profile_images/834358067999408128/vXe1WPoI_normal.jpg
"Against eugenic & islamisation from nazi Germany,soviet union to European Union a never ending story of destruction Ì†ΩÌ±çÌ†ºÌ∑µÌ†ºÌ∑± #DrugaZmiana Pilnujemy Polski Ì†ΩÌ±çÌ†ºÌ∑µÌ†ºÌ∑±",90397,2426,62764,4500,https://t.co/6ROeth7NHR,m m,2012-02-03T16:36:36Z,FALSE,FALSE,_costerin,,en,482188855,58,FALSE,http://pbs.twimg.com/profile_images/595261806362374144/EiLPi3Vs_normal.jpg
‚ùåPisÌ†ΩÌ∑£,70,2,58,41,NA,Jakub Kowal√≥w,2017-07-03T09:26:32Z,FALSE,FALSE,JakubKowalow,"Luba≈Ñ, Polska",pl,881806352460521472,0,FALSE,http://pbs.twimg.com/profile_images/881808898239475712/Iul9zlYI_normal.jpg
"Ojczyznƒô kocha siƒô nie dlatego, ≈ºe wielka, ale dlatego, ≈ºe w≈Çasna.",48811,6072,66231,1148,NA,Marcin Be,2012-11-03T08:49:43Z,FALSE,FALSE,BeMarcin,Polska,pl,922777286,26,FALSE,http://pbs.twimg.com/profile_images/891568222532718592/50agh00C_normal.jpg
"ego sum qui sum , tylko prawa strona",1165,319,1865,550,NA,Sam Miodek,2017-07-15T08:50:57Z,FALSE,FALSE,MiodekSam,,pl,886146051144548352,1,FALSE,http://pbs.twimg.com/profile_images/886148797444886528/cDd_so0U_normal.jpg
,2176,28,14076,94,NA,Wojtek Jagie≈Ç≈Ço,2015-10-29T10:15:37Z,FALSE,FALSE,VoytekYagiello,,pl,4067016507,0,FALSE,http://pbs.twimg.com/profile_images/659676856820584448/J5C8Yncl_normal.jpg
,8933,388,24757,1344,NA,Jerzy Marcinowski,2016-07-24T17:15:08Z,FALSE,FALSE,JerzyMarcinos,,pl,757262853220999168,5,FALSE,http://pbs.twimg.com/profile_images/829397491103711233/0GR2ibHf_normal.jpg
"Jestƒô dziennikarzƒô, a tak≈ºƒô raperƒô. Pies Pop≈Çoch,Minnesota Timberwolves i Lechia Gda≈Ñsk 4≈ºycie. Niepowa≈ºnie na https://t.co/utwnDFQxsP",3315,302,438,350,https://t.co/QKDBeM6Ntt,Maciej Ko≈ºuszek,2012-03-21T20:45:32Z,FALSE,FALSE,Bekartsmekart,"Gda≈Ñsk, Polska",pl,532543981,3,FALSE,http://pbs.twimg.com/profile_images/774976225311911938/HoCY8hxw_normal.jpg
Ever have that feeling‚Ä¶ where you‚Äôre not sure if you‚Äôre awake or still dreaming?,3203,102,1200,797,NA,M,2016-12-07T07:49:55Z,TRUE,FALSE,Bovvecrack,"Krakow, Poland",pl,806405361490132993,1,FALSE,http://pbs.twimg.com/profile_images/882249853597888514/aUO8FV9F_normal.jpg
"Moher, patriotka Ì†ºÌ∑µÌ†ºÌ∑±
Przeciwno≈õci losu uczƒÖ mƒÖdro≈õci, powodzenie jƒÖ odbiera.  Seneka M≈Çodszy",22511,1036,26429,1012,NA,Joanna Jadwiga Ì†ºÌ∑µÌ†ºÌ∑±,2015-05-16T08:19:58Z,FALSE,FALSE,jjaskap,,pl,3259847567,6,FALSE,http://pbs.twimg.com/profile_images/892669246257463297/K5SPDiXJ_normal.jpg
,3790,77,53728,227,NA,Stanis≈Çaw Sitkowski,2015-07-15T22:09:58Z,FALSE,FALSE,SitStaan,,pl,3377896203,2,FALSE,http://pbs.twimg.com/profile_images/756150751488053248/KvxT_v13_normal.jpg
,9349,62,25726,259,NA,narhir,2014-01-26T10:08:34Z,FALSE,FALSE,WarHouser,"Kujawsko-Pomorskie, Polska",pl,2311599662,6,FALSE,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Katol i moher na dodatek ze wsi.,75770,1625,51217,1979,NA,Henryk Jab≈Ço≈Ñski,2016-01-24T18:57:48Z,FALSE,FALSE,HenrykOnski,,pl,4842875847,40,FALSE,http://pbs.twimg.com/profile_images/691698179797073921/Sz-j_-Ng_normal.jpg
MISTRZ POLSKI ! Ì†ºÌ∑≠Ì†ºÌ∑∫,17926,771,60334,1254,NA,Cichy RM ‚Ñ¢‚ö™Ô∏è,2016-03-08T12:43:52Z,FALSE,FALSE,CWKS_CICHY,"Warszawa, Polska",pl,707185063126024192,37,FALSE,http://pbs.twimg.com/profile_images/892642830002397184/xILp23EJ_normal.jpg
"≈ºona, matka czw√≥rki dzieci, wiejska nauczycielka",31265,3222,27216,653,NA,Barbara Pisowodzka,2015-10-20T18:18:37Z,FALSE,FALSE,sebajka,,pl,4003775091,22,FALSE,http://pbs.twimg.com/profile_images/818517294666153986/pmkiCqXW_normal.jpg
gardzƒô lud≈∫mi kt√≥rzy g≈Çosowali na pis.Wolno≈õƒá i niezale≈ºno≈õƒá dla ka≈ºdego cz≈Çowieka.,741,95,11739,252,NA,edyta,2016-01-28T15:41:05Z,FALSE,FALSE,GajewskaEdyta,,pl,4857553197,0,FALSE,http://pbs.twimg.com/profile_images/867634095739867136/iO7qkF91_normal.jpg
,563,29,1298,93,NA,Krzysztof Sosnowski,2013-07-03T11:57:01Z,FALSE,FALSE,k_sosnowski,,pl,1565565330,0,FALSE,http://pbs.twimg.com/profile_images/378800000081876808/509de6b90771f6820f498d7e2d5126c4_normal.jpeg
Radca Prawny. Radny Miasta Gda≈Ñska. Hardcore gamer. || Legal counsel. Councilor of Gdansk. Hardcore gamer.,179,101,553,163,https://t.co/XVRIMJVR3r,Mateusz Skarbek,2009-08-25T21:00:31Z,FALSE,FALSE,MateuszSkarbek,Gda≈Ñsk,pl,68800788,0,FALSE,http://pbs.twimg.com/profile_images/674743179661316096/ueUZ_Nz9_normal.jpg
,1388,72,6240,204,NA,Aga P,2016-04-10T12:12:06Z,FALSE,FALSE,Agpo_1,,en,719135865952464896,1,FALSE,http://pbs.twimg.com/profile_images/724133377104859136/CK0-LlgM_normal.jpg
"Be careful with your words. Once they are said, they can be only forgiven, not forgotten. Littera scripta manet",8312,231,11187,206,NA,(((Koala)))Ì†ºÌ∑µÌ†ºÌ∑± Ì†ºÌºπ,2015-11-18T11:23:20Z,FALSE,FALSE,JejTac,"Poland, Air, Sea, Land, Space!",pl,4217440605,4,FALSE,http://pbs.twimg.com/profile_images/863085361181937666/qpn4zeXb_normal.jpg
obserwator ≈ºycia codziennego,799,32,172,112,https://t.co/lFd734Yqgj,Marek Haliniak,2011-07-21T08:11:20Z,FALSE,FALSE,MarekHaliniak,Polska,pl,339541517,2,FALSE,http://pbs.twimg.com/profile_images/440422133512937472/10IoYBj4_normal.jpeg
"Kazdy wyznawca PiSu to kretyn i oficjalnie tuman PiS to sekta katolickich CIECI- Ateista, love photography",20709,546,4527,2219,NA,Krzysztof Danel,2015-05-17T20:06:45Z,FALSE,FALSE,KrzysztofDanel, Canada ,en,3215652991,19,FALSE,http://pbs.twimg.com/profile_images/895443739522473984/PrBB9n1-_normal.jpg
"I love radio: radio producer, news presenter @polonaudycja
I also work around homelessness - promoting equality, advocating on behalf of women who are at risk.",249,114,92,199,NA,Marzena Farana,2015-10-30T22:24:05Z,FALSE,FALSE,MarzenaFarana,"Edinburgh, Scotland",en,4078303336,4,FALSE,http://pbs.twimg.com/profile_images/759685078356221952/pVqccgyP_normal.jpg
